SAMPLEID,8103,6654,14896,31253,5363388,440917,6549,5281515
47,0.352389465,3.656543528,2.894188773,0.238370489,0,1.035709564,0.163302947,0.129482581
48,1.491454468,1.165452978,0.399048533,0.859290436,0,0.41659221,1.218377874,0.130493873
49,2.268755809,1.938676205,1.202476859,0,0,0.841389521,2.426295511,0.034498888
50,2.115372536,4.232543185,1.001701449,0.282802673,0,0.537579717,1.241058789,0.486332339
51,0.341818946,0.329971661,0.079622494,0,0,0.141170953,0.889521061,0.069043053
52,0.070526981,0.168391931,0.236704718,0,0,1.212838577,1.445522262,0.043843605
53,0.581794112,1.096860544,0.437090948,0.201577843,0,1.850094818,2.189817462,0.123923568
54,0.269169245,0.32879403,0.491424851,0.289248833,0,2.539392973,2.804189364,0.082086898
55,0.131868945,0.100950949,0.125583707,0,0,0.708487316,1.038977801,0.008765005
56,0.110747414,2.36267959,2.909056439,0.247187094,0,0.432297444,0.218436026,0.057440617
57,0.395145165,4.498220938,2.780874649,0.179649685,0,0.589523956,0.328384766,3.062639969
58,0.172768383,0.095110383,0.103063594,0,0,0,0.192591237,0.032108744
59,0.178718125,0.127332427,0.182091296,0,0,0,0.281810253,0
60,0.109063383,2.010690687,1.635291646,0.199976294,0,0.684117023,0.119847095,0.029884409
61,0.094216634,3.772125806,3.486045719,0.457733286,0,1.270038076,0.275210101,0.150004212
62,0.1500794,2.172726416,1.754933356,0.309773509,0,0.847882428,0.150670037,0.032374214
63,0.099487299,4.255221108,4.020303327,0.287154283,0,1.534375042,0.316660992,0.043565957
64,0.239766699,0,0,0,0,0.480226035,0.689093494,0.018210214
65,0.525547896,0,0,0,0,0.657581046,1.03902195,0.06233049
66,0.081607476,0,0,0,0,0.480260431,0.496516824,0.031157061
67,0.256543701,0,0,0,0,0.723230798,0.939575754,0.00782185
68,0.287102001,0.066904633,0,0.25918261,0,0.23840061,0.504385156,0.007284129
69,0.191503204,0.099619233,0.131616637,2.913776574,0,0.81012562,0.950917322,0.012365366
70,0.151419326,0.0785168,0.161925609,1.503487042,0,0.390506089,0.622055133,0.00536159
71,0.413015693,0.113386643,0,0.66118929,0,0.556320987,1.044472203,0.011857528
72,0,0,0,0,2.676635537,0,1.958198105,0
73,0,0,0,0,0.199764687,0,0.766554434,0
74,0,0,0,0,1.921983525,0,0.986782643,0
75,0.185476721,1.7315081,0.143156986,0,0,0.117262054,1.936086298,0.344489422
76,0.024930157,0.58261379,0.053649311,0,0,0,0.514705818,0.047307238
77,0.246916107,0.547356584,0.241879686,0,0,0.157235124,1.548790324,0.302410125
78,0.856853682,0.948450019,0.492810112,0.959671843,0,1.479306082,7.731461936,0.086175068
79,0.089301611,0.720688292,0.36940942,0.515606339,0,0.147103728,0.724325186,0
80,0.048123537,0.599879124,0.210678799,0.263376104,0,0.085074418,0.475674473,0.016573434
81,0.059124986,1.607655178,0.646882981,0.932813244,0,0.143467195,0.647765559,0.106562453
82,0.081157292,4.21947342,1.8662446,1.636950874,0,5.315117709,0.332832519,0.367226909
83,0.063662752,4.389316181,1.886764401,1.166307734,0,5.069414989,0.463552528,0.062979761
84,0.032695317,3.813847645,1.751378436,0.409643269,0,5.090784644,0.219387171,0.07845802
85,0,6.254611347,2.253284579,1.528967943,0,9.466158095,0.3250653,0.302073993
86,3.506223465,0,1.2045325,3.88665245,0,1.819884057,36.32189443,3.351787847
87,0.479804856,0.65224676,0.246770265,1.167464992,0,0.45582423,0.996818805,0.260549553
88,0.077919786,0.651752261,0.383871827,0.981780739,0,0.59131501,3.369606593,0.833143877
89,0.820031355,0.92749086,0.495405196,1.91291759,0,0.920259349,1.933974582,1.074579144
90,0.186829822,3.8304021,0.196640205,0,0,0.175952787,0.883971986,1.012975967
91,0.250231416,2.076432358,0.613528479,2.952245439,0,0,2.313179532,1.251844972
92,0.196315885,1.709889244,0.115976537,0,0,0,0.793200526,0.303064365
93,0.023989804,6.716068522,2.557018609,6.287607084,0,0.685730775,2.550554115,10.8640278
94,0.173565326,6.511554909,1.70218275,1.08729491,0,3.934632737,0.525480088,0.900608328
95,0.767562463,7.829784513,2.312016023,1.437693272,0,6.462617643,1.196895995,0.390879
96,0.127495202,10.67957527,3.086790401,1.718713591,0,7.537826505,0.913133287,0.30343834
97,1.008809049,7.784018367,2.24348784,1.238017028,0,4.959573037,1.167156865,0.43588257
98,0,0,0,0,1.639721536,0,0,0
99,0,0,0,0,1.283142388,0,0,0
100,0,0,0,0,0.766862217,0,0,0
101,0,0,0,0,0.691423952,0,0,0
102,0,0,0,0,0.580995702,0,0,0
103,0.047630369,0.414815795,0.236740941,3.943993328,0,0.303155077,0.650779989,0.080279239
104,0.281360097,1.151987575,0.734665796,7.933600139,0,1.103235648,1.376555269,0.193342358
105,0.034034516,0.506152103,0.459967936,4.723319265,0,0.394089432,0.438003572,0.100384118
106,0.169063811,0.55942033,0.397609935,3.420078295,0,0.314346075,0.887048586,0.16519859
107,0.491101307,2.539741889,1.760669452,1.799931493,0,0.340914786,0.234159616,0.16723165
108,0.545311312,4.539514209,2.763593772,2.965708384,0,0.600910047,0.303754151,0.207623907
109,0.135687514,4.696294959,2.646741319,2.490422623,0,0.274923358,0.386069082,0.142355571
110,0.826466309,5.245966365,3.49053873,1.611602176,0,0,0.361593982,0.316395249
111,0.117136215,3.401500564,2.479612505,1.915521634,0,0.41375653,0.693727934,0.102275984
112,1.937444606,6.857106853,4.738641659,7.297323635,0,0.700523104,1.100656106,0.374627854
113,0.268270452,3.787116116,2.546589332,2.118329792,0,0.287623879,0.367790155,0.155220366
114,0.399322735,5.554911546,3.449430518,1.515934202,0,0,0.221485529,0.268481761
115,1.353921696,1.723358863,1.767026473,5.539831397,0,0.477778144,1.429335646,0.16201571
116,2.010530662,4.917442385,1.202870695,35.29833808,0,3.013967671,2.025257845,0.587235491
117,0.685025325,2.832954278,1.836579824,2.39725727,0,0.151102268,1.234681517,0.19935561
118,5.044903739,6.743894595,6.459437243,7.120516359,0,0.406022153,3.893008101,0.253252068
119,0.264556167,0.208356702,0.294331954,0.228439551,0,1.496011091,1.856276408,0.076057894
120,0.241084733,0.210475637,0.357742823,0.377864799,0,2.405832792,3.202200455,0.115720633
121,0.241603382,0.347048379,0.451043365,0.155984395,0,2.231301159,2.722915796,0.092031848
122,0.054572456,0.171329775,0.195808803,0.099438588,0,0.856318005,1.000173356,0.032028413
123,0.139686808,21.83875022,17.4303378,0.862084656,0,4.03611774,0.290276043,0.488458229
124,0.286680302,1.164004345,1.825772781,0.470720176,0,0.331190487,0.531578458,0.517112077
125,0.365420291,2.699773622,3.50688041,0.538786216,0,0.626290535,0.606648202,0.293685072
126,0.212573077,2.375955504,2.553046489,0.458930775,0,0.562401387,0.67596404,0.132759569
127,0.126215677,2.264364445,2.088279347,0.169434345,0,0.716995325,0.174958091,0.053325016
