SAMPLEID,31260,5281167,18827,31253,5363388,5320250,5281553,6428574,6549,4133,5281515,6443227
36,0.016554242,0.010838252,0.065524351,0.064414929,0.015742262,0,0,0.015618704,0.058580198,0.076891824,0,0.003647196
37,0.014515956,0.008146347,0.012240618,0.046593328,0.006641771,0,0,0.010400767,0.035971459,0.058602945,0,0.001542873
38,0.013149247,0.013963298,0.003526051,0.054131955,0.032314301,0.006260712,0.04659568,0.012840053,0.315083216,0.051935553,0,0
39,0.02093547,0.035550647,0.08003585,0.242172045,0.066504411,0.02518673,0.239986205,0.068174365,0.934338074,0.190847627,0,0
40,0.025219016,0.027938233,0.022276328,0.154914262,0.097798768,0.015665946,0.142141887,0.041091441,1.376468216,0.146390443,0,0
41,0.039782797,0.018468072,0.010226069,0.136719275,0.059869386,0.010162514,0.194520362,0.030336208,1.162899958,0.093701129,0,0
42,0.021851141,0.028735613,0.023532384,0.152186656,0.036676128,0.017269405,0.135869034,0.02580851,0.375643771,0.042658476,0,0
43,0.012475968,0.019492449,0.00256023,0.018294459,0.011264689,0.002428082,0.022271471,0.005434015,0.088723677,0.04949172,0.038441879,0
44,0.038331379,0.188627796,0.069244301,0.114222335,0.350734639,0.008380217,0.06547712,0.041639529,0.195036017,0.076924025,0,0
45,0.026113453,0.020151279,0.016695192,0.080038313,0.047560614,0.005110686,0.054881909,0.019519724,0.3551713,0.105019451,0,0
46,0.057358542,0.026785157,0.007457871,0.132589649,0.070019749,0.008702038,0.076419304,0.030163678,0.969272523,0.105272344,0,0
47,0.017406168,0.031644869,0.003280663,0.056018273,0.132804592,0.004247608,0.040987038,0.008749628,0.219295637,0.046531905,0,0
