"","ENZYMEDATABASE...1.","BCUTw.1h","BCUTc.1l","BCUTc.1h","BCUTp.1l","BCUTp.1h","XLogP","MW","LipinskiFailures","nRotB","MLogP","nAtomLAC","nAtomP","nAtomLC","nB","nAtom","nAromBond","naAromAtom","ALogP","ALogp2","AMR","nAcid","nSmallRings","nAromRings","nRingBlocks","nAromBlocks","nRings3","nRings4","nRings5","nRings6","nRings7","tpsaEfficiency","Zagreb","WPATH","WPOL","WTPT.1","WTPT.2","WTPT.3","WTPT.4","WTPT.5","VAdjMat","VABC","TopoPSA","topoShape","PetitjeanNumber","MDEC.11","MDEC.12","MDEC.13","MDEC.14","MDEC.22","MDEC.23","MDEC.24","MDEC.33","MDEC.34","MDEC.44","MDEO.11","MDEO.12","MDEO.22","khs.sCH3","khs.dCH2","khs.ssCH2","khs.dsCH","khs.aaCH","khs.sssCH","khs.tsC","khs.dssC","khs.aasC","khs.aaaC","khs.ssssC","khs.ssNH","khs.aaNH","khs.tN","khs.dsN","khs.sOH","khs.dO","khs.ssO","Kier1","Kier2","Kier3","HybRatio","fragC","FMF","ECCEN","SP.0","SP.1","SP.2","SP.3","SP.4","SP.5","SP.6","SP.7","VP.0","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","VP.7","SPC.4","SPC.5","SPC.6","VPC.4","VPC.5","VPC.6","SC.3","SC.4","SC.5","SC.6","VC.3","VC.4","VC.5","VC.6","SCH.3","SCH.4","SCH.5","SCH.6","SCH.7","VCH.3","VCH.4","VCH.5","VCH.6","VCH.7","C1SP1","C1SP2","C2SP2","C3SP2","C1SP3","C2SP3","C3SP3","C4SP3","ATSp1","ATSp2","ATSp3","ATSp4","ATSp5","ATSm1","ATSm2","ATSm3","ATSm4","ATSm5","ATSc1","ATSc2","ATSc3","ATSc4","ATSc5","nHBDon","nHBAcc","bpol","apol"
"76",5366264,15.9949171565956,-0.385189286182803,0.133874477556117,5.6172118312229,9.01697605886058,2.399,152.120115132,0,4,2.45,8,4,8,10,27,0,0,2.0859,4.35097881,50.3605,0,0,0,0,0,0,0,0,0,0,0.13298701478398,46,180,10,20.2549353611993,1.84135776010902,2.40001144131126,2.40001144131126,0,4.32192809488736,182.397155557628,20.23,0.75,0.428571428571429,1.28049025748703,5.22531697703559,1.70914802558494,1.50424123723456,3.14734519026494,1.70914802558494,2.55577241698509,0,0.25,0,0,0,0,2,2,1,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11,4.79289940828402,6.4,0.4,566.01,0,109,8.90577739393582,4.97716239121621,4.80384232827181,2.59213458620138,1.16564044896974,0.605417074112566,0.624754641409973,0.144337567297406,7.30058474662848,3.65789376238721,3.01414268399806,1.37323123105402,0.582040501574512,0.268003324003619,0.227711658717238,0.0410666066522287,1.74578191578136,1.41123092641848,0.723461712529338,0.679868363634241,0.472363856783886,0.217312314410221,1.61535507165041,0.25,0,0,0.78674871126339,0.0912870929175277,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,1,1,0,576.559673267395,585.030787886353,677.878512085938,509.224805537842,374.433120083008,11.7744690355409,10.3320919771326,13.9962759313977,10.6641839542651,7.33209197713257,0.0786554945129883,-0.0192822699173597,-0.0244047313886716,0.00121986025830877,-4.68438501925455e-05,1,1,17.491312,29.070688
"77",44135602,15.9959216756122,-0.331579217488333,0.296864989190189,3.81922864638476,11.602428407782,5.582,224.177630008,1,4,2.78,4,3,5,17,40,0,0,0.717200000000001,0.514375840000001,60.6674,1,3,0,1,0,0,0,2,1,0,0.166385914592232,88,440,25,31.6486296340072,1.97803935212545,4.7731297921198,4.7731297921198,0,5.08746284125034,240.931320761656,37.3,1,0.5,1.14471424255333,4.97380101291448,2.63389188855126,4.24264068711929,5.68821836419033,7.60428486709184,4.90405358404462,0.825481812223657,2.70159996940481,1,0.5,0,0,3,0,6,0,0,2,0,1,0,0,2,0,0,0,0,1,1,0,12.4567474048443,4.03292181069959,1.86121256391527,0.928571428571429,1441.02,0.175,220,11.9746914946882,7.37684565048147,7.63212952450903,6.30886250792089,4.57857061167723,3.19849082752161,2.17493210971628,1.26562300769293,10.7528031114624,6.59518115521354,6.59334608302021,5.91803026028692,4.30575898878449,3.031039701776,1.97193713938794,1.01938207762144,5.45527191785264,7.78600066502248,9.4468275094258,5.21224032971659,7.61415138100894,9.34202800419822,2.15157417469024,0.246399639913372,1.42575530447383,0.587433993818588,1.80787560666317,0.246399639913372,1.42575530447383,0.587433993818588,0,0,0.131094348747582,0.669906314316275,1.50052177752552,0,0,0.131094348747582,0.669906314316275,1.50052177752552,0,1,0,0,3,6,2,2,1132.18673749114,1375.71617225653,2158.70394629784,1740.68390727686,791.053713916748,17.5489380710819,17.6641839542651,28.4386529898061,25.6641839542651,12.6641839542651,0.19185739385044,-0.0930832864069471,0.00166334769884449,-0.00427392216152775,-0.000228725793215684,1,2,27.194968,42.247032
"78",89306,15.9959211744745,-0.311750377420085,0.261513533100137,4.42605779458372,11.2244131801188,3.727,210.161979944,0,3,2.67,3,3,4,16,37,0,0,1.3985,1.95580225,58.4566,0,3,0,1,0,0,0,2,1,0,0.125141569407597,84,337,25,29.6388275331322,1.97592183554215,5.47347250854541,5.47347250854541,0,5,223.635336135789,26.3,0.75,0.428571428571429,1.43730171725908,4.57774654027777,3.78332221342812,4.03239977444544,2.00414512959841,5.53429875550466,3.56711811694999,1.19055078897615,3.14734519026494,1,0,0.5,0,4,0,4,0,0,2,0,1,0,0,2,0,0,0,0,0,1,1,11.484375,3.5,1.47260774287801,0.923076923076923,1234.02,0.189189189189189,178,11.2675847135016,6.91485045294225,7.05650128099069,6.35861238472334,4.3783559978995,3.24794030095684,2.18290169678056,1.16002686526339,10.2996242440532,6.11025925381369,5.94251052036563,5.27632674621382,3.55047709514417,2.39089194611494,1.4656587998272,0.634743424277357,5.60320984523667,7.92633206715785,10.0087121932754,4.89464110545214,6.69758197393938,7.60171177298001,2.03200101882119,0.246399639913372,1.42575530447383,0.587433993818588,1.74124721536119,0.246399639913372,1.33054842621616,0.565865740060044,0,0,0.131094348747582,0.669906314316275,1.49511525619231,0,0,0.131094348747582,0.652295908865843,1.37528819244213,0,1,0,0,4,5,1,2,1021.50673694989,1247.75535313257,1987.58059911713,1592.80127871582,708.957745120117,16.5489380710819,16.9962759313977,28.1028369440712,27.324643839928,13.6604598856628,0.262669590731872,-0.157534589924414,0.0474175081906007,-0.0148339038062102,-0.00549912278259591,0,2,26.924554,39.153446
"79",5464156,15.9949171429393,-0.395117389247545,0.0516198199824145,4.64877688854121,9.40288077639417,2.198,154.135765196,0,4,2.45,7,2,7,10,29,0,0,2.0177,4.07111328999999,49.4769,0,0,0,0,0,0,0,0,0,0,0.13124792921536,44,174,11,20.3310016385483,1.84827287623167,2.43172880604806,2.43172880604806,0,4.32192809488736,185.033614258428,20.23,1,0.5,1.44224957030741,3.74636959514431,4.96222265040016,0,1.65096362444731,5.01813537213324,0,1.31037069710445,0,0,0,0,0,3,1,2,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,11,5.625,5.28925619834711,0.6,674.01,0,96,8.85337115112852,5.07458606266997,4.38354200101298,2.58199418432728,1.55627150775233,0.738453570053024,0.620602439855266,0,7.72323447743885,3.97187629719133,3.24302695613082,1.72792718037583,0.80951803696313,0.422377828254967,0.275720062781084,0,1.3779307855836,1.32396369939943,0.935025925511944,0.88708197551024,0.597120819587311,0.461591359018459,0.908248290463863,0,0.166666666666667,0,0.637136847124151,0,0.102062072615966,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,1,1,0,585.036358250977,594.923181626953,672.692964830078,579.674426654297,433.106203685547,11.7744690355409,10.3320919771326,12.3320919771326,11.6641839542651,9.99627593139769,0.0950114455935943,-0.0339094310762347,-0.0192369380036106,-0.000180552996168113,-0.000885218983005629,1,1,19.677726,30.404274
"80",6428244,15.9959196919008,-0.395397947347726,0.130996143484891,4.40551163450559,9.37466362713426,1.337,170.130679816,0,3,2.34,3,2,4,12,30,0,0,0.309899999999999,0.0960380099999996,46.3752,0,1,0,1,0,0,0,1,0,0,0.173161007949076,58,197,15,23.0942840280675,1.92452366900562,5.41631917706805,5.41631917706805,0,4.58496250072116,184.103840958989,29.46,0.75,0.428571428571429,0.66943295008217,4.00829025919681,2.14426131671523,1.5,2.24957684727828,3.94153988875342,2.37841423000544,1,0.816496580927726,0,0,0.25,0,2,1,3,1,0,2,0,0,0,0,1,0,0,0,0,1,0,1,10.0833333333333,3.80622837370242,2.25,0.8,768.02,0.166666666666667,123,9.19023444431199,5.61030220806746,5.05262467224226,4.1759115426882,2.51111062942722,1.72517484208339,1.04966765318732,0.343443361963304,7.91593981827889,4.53371117074692,3.87162568374952,2.70031078687933,1.56093057309713,0.987932488772042,0.545604865369897,0.12994446016639,2.60080514722505,3.21927193166843,3.21086820636167,1.44013020590756,1.60748516062293,1.55085601340329,1.32914562235882,0.176776695296637,0.117851130197758,0,0.881573481320883,0.0833333333333333,0.0680413817439772,0,0,0,0.102062072615966,0.233156421363548,0.345522030828498,0,0,0.058925565098879,0.126966946842856,0.169816450081394,0,1,1,0,3,3,2,0,662.602974203431,742.005036271119,1012.14410475928,782.351166801148,506.490253712403,13.5489380710819,12.9962759313977,18.9925518627954,16.6604598856628,11.1065610126735,0.244001673308262,-0.0911897909063943,-0.0245084747500839,-0.0741607393011917,0.10106614074465,1,2,21.593726,31.206274
"81",155007,15.9959196919008,-0.366947487387978,0.131268958784185,3.92701219424039,9.36388210188538,1.638,168.115029752,0,3,2.34,3,2,4,12,28,0,0,0.727599999999998,0.529401759999998,46.2111,0,1,0,1,0,0,0,1,0,0,0.156440504092925,58,197,15,23.0942840280675,1.92452366900562,5.41631917706805,5.41631917706805,0,4.58496250072116,181.467382258189,26.3,0.75,0.428571428571429,0.66943295008217,4.00829025919681,2.14426131671523,1.5,2.24957684727828,3.94153988875342,2.37841423000544,1,0.816496580927726,0,0,0.25,0,2,1,2,2,0,2,0,0,0,0,1,0,0,0,0,0,1,1,10.0833333333333,3.80622837370242,2.25,0.7,652.02,0.178571428571429,123,9.19023444431199,5.61030220806746,5.05262467224226,4.1759115426882,2.51111062942722,1.72517484208339,1.04966765318732,0.343443361963304,7.74721800124587,4.37827070799507,3.70696713360625,2.57873600141331,1.50053749836711,0.938050419176759,0.496888598406041,0.107229423717047,2.60080514722505,3.21927193166843,3.21086820636167,1.35256101660022,1.52427179004096,1.43517964523,1.32914562235882,0.176776695296637,0.117851130197758,0,0.838321310655242,0.0833333333333333,0.0555555555555556,0,0,0,0.102062072615966,0.233156421363548,0.345522030828498,0,0,0.058925565098879,0.126966946842856,0.165402043898119,0,2,1,0,2,3,2,0,648.637899983643,728.338058607911,995.059158189454,762.935243187989,487.591363669922,13.5489380710819,12.9962759313977,18.9925518627954,16.6604598856628,11.1065610126735,0.294485785894619,-0.0992963657183495,-0.0415287200320649,-0.0905290712973213,0.128501388592791,0,2,20.365312,29.872688
"82",440917,12.2100787871556,-0.29819236998891,0.122544553167842,6.1895060561454,9.4940684662723,3.729,136.125200512,0,1,2.56,0,2,3,10,26,0,0,2.1424,4.58987776,46.0152,0,1,0,1,0,0,0,0,1,0,0,46,120,11,19.3857082269555,1.93857082269555,0,0,0,4.32192809488736,163.886928857067,0,1,0.5,0.721124785153704,3.88832259447933,3.86777675328942,0,3.30192724889463,7.06555105800289,0,1.31037069710445,0,0,0,0,0,2,1,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,8.1,3.40828402366864,2.28571428571429,0.6,586,0.230769230769231,88,7.56047793231507,4.69837730275766,4.26396884514393,3.00332255836608,1.95252974511572,1.4491352930731,0.919957417967263,0.192450089729875,6.98312766312544,4.00920192176776,3.36813030612097,2.33489091177435,1.4128424251169,0.97716853034572,0.542827645451081,0.100592231765546,1.44868840498374,1.40419377863857,1.49826682714042,1.0091453150523,0.922237168002341,0.911621355971929,0.788675134594813,0,0.166666666666667,0,0.55258585776127,0,0.102062072615966,0,0,0,0,0.0833333333333333,0.131445855765802,0,0,0,0.058925565098879,0.0883883476483184,0,1,1,2,2,3,1,0,613.598339834717,660.84913402295,821.058668107666,659.888319480469,328.919526513672,10,10,13,11,6,0.0087579895890881,-0.0023784470747717,-0.00438785102846213,0.00141651953191661,0.00249123964156426,0,0,17.491312,28.268688
"83",232703,15.9959196619498,-0.369234075656844,0.0943135138693405,5.85343742666123,9.28856973726714,1.451,168.115029752,0,1,2.34,0,0,0,14,28,0,0,0.4229,0.17884441,43.5775,0,3,0,2,0,2,0,0,1,0,0.14906460199881,76,184,15,23.945781739544,1.99548181162866,5.77975681526657,5.77975681526657,0,4.8073549220576,162.027382258189,25.06,1,0.5,0.166666666666667,2.61063078813536,1.4142135623731,1.78885438199983,2.44948974278318,4.52174516485402,4.03239977444544,0.5,2.3094010767585,0.25,0,0,0.2,2,0,4,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,7.40816326530612,1.90972222222222,1,1,768.02,0.357142857142857,130,8.39734122549854,5.62455699341817,6.18040880283006,4.74128310258077,2.92692310948909,2.27323582344641,1.79724345850717,0.930031529568308,7.79962424405317,4.94182760722195,4.99180005323216,3.72422209091225,2.286997315814,1.71107449506624,1.2235461695758,0.524241575449756,3.03632831775731,3.38620243626094,3.89472673446747,2.17953996736067,2.34480817890533,2.59201505085412,1.89384685011735,0.288675134594813,0.378355001496601,0.0721687836487032,1.3269632527516,0.166666666666667,0.26157986948039,0.0416666666666667,0.454124145231932,0.887136847124151,0.246399639913372,0.563965392791801,0.941708153158205,0.262188697495164,0.512188697495164,0.142258898432212,0.35051044556887,0.563695976817431,0,0,0,0,3,4,3,0,672.430467839844,833.385723028565,1028.76231931641,847.7711940625,468.379808381836,13.5489380710819,15.3283679085303,19.6604598856628,16.3283679085303,9.9962759313977,0.333329046658825,-0.136286585700546,-0.0205896057754186,0.00841411637247414,-0.053545806218656,0,2,21.323312,29.872688
"84",537453,15.9969221810136,-0.386921538172186,0.194722057440134,5.25809596956853,8.79344574319223,0.822,186.125594436,0,4,2.23,4,0,4,14,31,0,0,-0.141400000000001,0.0199939600000004,46.4777,0,2,0,2,0,2,0,0,0,0,0.243330317559164,74,264,14,24.8046041563836,1.90804647356797,8.04161580887851,8.04161580887851,0,4.8073549220576,183.17406765955,45.29,0.75,0.428571428571429,0.721124785153704,2.43865389450822,1.8531440115814,2.68328157299975,1.31037069710445,3.03244343537066,2.6207413942089,0.25,2.03253099261846,0.25,0,0.516397779494322,0.166666666666667,3,0,3,0,0,2,0,0,0,0,2,0,0,0,0,1,0,2,9.55102040816327,2.74480151228733,2.08333333333333,1,868.03,0.290322580645161,159,9.69023444431199,5.91745021223163,6.69115879034993,4.04440370322791,2.31331229826786,1.16176642693535,0.962712482640468,0.564826405627447,8.53973105836658,4.93521083907838,4.92776596822186,2.81929127220062,1.51654893710361,0.762802733237613,0.602975558495039,0.293888092130789,3.20679567896047,2.8136494636916,2.08725842920936,1.80578283400558,1.44742889859496,1.0240523151765,2.38962876589871,0.408248290463863,0.492799279826744,0.102062072615966,1.47779277292039,0.209138223115286,0.205879011891945,0.0263523138347365,0.492799279826744,0.696923425058676,0.288675134594813,0.327323965188618,0.52165323436141,0.284517796864425,0.402368927062183,0.166666666666667,0.188980579413864,0.229283991531817,0,0,0,0,4,4,2,0,621.468520540528,728.083208831299,820.05845963086,649.493631466797,456.824292597656,15.3234071066228,15.6604598856628,19.324643839928,16.4349289212038,9.9962759313977,0.421847304418267,-0.149153949225379,-0.0788755110700359,0.0410736536578651,-0.0427420538658042,1,3,23.509726,32.008274
"85",6549,15.9949171429393,-0.385495109584471,0.0807869931387646,5.60137996879255,8.95369453354334,2.468,154.135765196,0,4,2.45,8,2,8,10,29,0,0,2.4692,6.09694863999999,49.7536,0,0,0,0,0,0,0,0,0,0,0.13124792921536,46,180,10,20.2549353611993,1.84135776010902,2.40001144131126,2.40001144131126,0,4.32192809488736,185.033614258428,20.23,0.75,0.428571428571429,1.28049025748703,5.22531697703559,1.70914802558494,1.50424123723456,3.14734519026494,1.70914802558494,2.55577241698509,0,0.25,0,0,0,0,3,1,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11,4.79289940828402,6.4,0.6,674.01,0,109,8.90577739393582,4.97716239121621,4.80384232827181,2.59213458620138,1.16564044896974,0.605417074112566,0.624754641409973,0.144337567297406,7.72323447743885,3.9710070384606,3.3814464903003,1.64281319667794,0.755126613927012,0.34937344393005,0.32168340561697,0.058925565098879,1.74578191578136,1.41123092641848,0.723461712529338,0.824989216492842,0.606293486640837,0.287289889904875,1.61535507165041,0.25,0,0,0.871299700626272,0.0912870929175277,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,1,0,567.030869302002,574.528309744629,667.030481546876,504.035400143555,366.783362160156,11.7744690355409,10.3320919771326,13.9962759313977,10.6641839542651,7.33209197713257,0.0790893959096605,-0.0211673180220104,-0.016325463541205,-0.0102288209241764,0.00129586637732131,1,1,19.677726,30.404274
"86",441245,15.9949171565956,-0.365718388318511,0.122245028250995,6.05059291567772,9.42756886820678,2.292,152.120115132,0,1,2.45,0,2,3,12,27,0,0,1.5647,2.44828609,43.6399,0,2,0,1,0,1,0,0,1,0,0.0823691198835031,62,148,13,21.6632073824211,1.96938248931101,2.95793520096448,2.95793520096448,0,4.58496250072116,162.957155557628,12.53,1,0.5,0.721124785153704,2.94389818954517,3.76312963927668,1.02598556800602,1.65096362444731,5.181129587616,1.88988157484231,1.65096362444731,1.31037069710445,0,0,0,0,2,1,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,7.63888888888889,2.24376731301939,1.20982986767486,0.8,674.01,0.259259259259259,107,8.06047793231507,5.1168089493494,5.3335517627683,3.95037918257398,2.52436624780204,2.0425307457916,1.57549341190118,0.567877809350625,7.39137595358931,4.44902832739521,4.23681207591025,3.1022136229841,1.94425696788713,1.4865388811903,1.00087131398063,0.300943050198812,2.45113567944937,2.4499428230698,2.95340622406565,1.6694299387307,1.64950865237006,1.8589281944376,1.44692342505868,0.144337567297406,0.268728739282632,0,0.981441221923101,0.0833333333333333,0.160987637714845,0,0.204124145231932,0.492799279826744,0.246399639913372,0.439316899810021,0.762106911298489,0.117851130197758,0.284517796864425,0.142258898432212,0.274823088030215,0.44862343787706,0,1,0,1,2,4,2,0,645.324979046631,754.975953494629,949.531658395264,760.934585427735,379.147353165039,11.7744690355409,12.6641839542651,16.9962759313977,13.6641839542651,7.33209197713257,0.166773487652683,-0.0635589152462352,-0.0182509302579858,-0.0107400462614214,0.0141362195527029,0,1,19.407312,29.070688
"87",527424,12.1101551062336,-0.157553948390961,0.063084852310868,6.25915798387608,9.66281800722896,3.725,134.109550448,0,1,2.56,0,4,3,10,24,0,0,2.564,6.574096,47.7867,0,1,0,1,0,0,0,0,1,0,0,46,120,11,19.3857082269556,1.93857082269556,0,0,0,4.32192809488736,161.250470156267,0,1,0.5,0.721124785153704,3.88832259447933,3.86777675328942,0,3.30192724889463,7.06555105800289,0,1.31037069710445,0,0,0,0,0,2,1,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,8.1,3.40828402366864,2.28571428571429,0.4,486,0.25,88,7.56047793231507,4.69837730275766,4.26396884514393,3.00332255836608,1.95252974511572,1.4491352930731,0.919957417967264,0.192450089729875,6.7236146391316,3.70274204197211,2.99580584059441,1.91816437345636,1.09285365539735,0.723347025134587,0.406073160166721,0.0670614878436971,1.44868840498374,1.40419377863857,1.49826682714042,0.813532099576906,0.682645934283609,0.653608417369298,0.788675134594813,0,0.166666666666667,0,0.488641942096356,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.131445855765802,0,0,0,0.0392837100659193,0.058925565098879,0,1,3,2,2,1,1,0,626.980116819092,676.132031948731,838.498145189698,672.15171928711,335.733866142578,10,10,13,11,6,0.00855342024633837,-0.002585414130148,-0.00354726940459265,0.00127949307079109,0.00171629877836851,0,0,15.304898,26.935102
"88",5320250,12.2100787871556,-0.292958962213882,0.128367548488607,5.54821149047896,8.52669875596589,4.314,136.125200512,0,3,2.56,8,4,8,9,26,0,0,3.2403,10.49954409,49.7159,0,0,0,0,0,0,0,0,0,0,0,38,146,8,18.4901777504815,1.84901777504815,0,0,0,4.16992500144231,173.606928857067,0,0.75,0.428571428571429,1.28049025748703,5.22531697703559,3.20684950730332,0,3.14734519026494,4.1800446793471,0,0.25,0,0,0,0,0,3,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,5.76,7,0.4,535,0,98,7.98312766312544,4.66390246014701,3.83817051588665,2.17532126453891,1.07868527842289,0.581224291224014,0.485702260395516,0.166666666666667,7.14626436994197,3.59077027517603,2.66944190113723,1.28790110171876,0.563853670769463,0.258909908601094,0.20994877315797,0.0481125224324688,0.781474414421557,0.55258585776127,0.345522030828498,0.439826405627447,0.269225845275068,0.141058778403336,0.696923425058676,0,0,0,0.45534180126148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,0,0,524.667815181397,511.820484159668,532.668092211182,421.128390596191,316.874504,10,9,10,8,6,0.0093283321917757,-0.00387374202846185,-0.00462138371385429,0.00593815759424922,-0.000897562910666836,0,0,17.491312,28.268688
"89",5281553,12.2100787871556,-0.292958962213882,0.128367548488607,5.54821149047896,8.52669875596589,4.314,136.125200512,0,3,2.56,8,4,8,9,26,0,0,3.2403,10.49954409,49.7159,0,0,0,0,0,0,0,0,0,0,0,38,146,8,18.4901777504815,1.84901777504815,0,0,0,4.16992500144231,173.606928857067,0,0.75,0.428571428571429,1.28049025748703,5.22531697703559,3.20684950730332,0,3.14734519026494,4.1800446793471,0,0.25,0,0,0,0,0,3,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,5.76,7,0.4,535,0,98,7.98312766312544,4.66390246014701,3.83817051588665,2.17532126453891,1.07868527842289,0.581224291224014,0.485702260395516,0.166666666666667,7.14626436994197,3.59077027517603,2.66944190113723,1.28790110171876,0.563853670769463,0.258909908601094,0.20994877315797,0.0481125224324688,0.781474414421557,0.55258585776127,0.345522030828498,0.439826405627447,0.269225845275068,0.141058778403336,0.696923425058676,0,0,0,0.45534180126148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,0,0,524.667815181397,511.820484159668,532.668092211182,421.128390596191,316.874504,10,9,10,8,6,0.0093283321917757,-0.00387374202846185,-0.00462138371385429,0.00593815759424922,-0.000897562910666836,0,0,17.491312,28.268688
"90",7463,12.1101551062336,-0.155199322063565,0.0652089036766687,5.91898240954534,8.91556960868009,3.864,134.109550448,0,1,2.56,0,6,3,10,24,6,6,2.7333,7.47092889,44.9061,0,1,1,1,1,0,0,0,1,0,0,46,120,11,19.3857082269555,1.93857082269555,0,0,0,4.32192809488736,150.350470156267,0,1,0.5,0.721124785153704,3.88832259447933,3.86777675328942,0,3.30192724889463,7.06555105800289,0,1.31037069710445,0,0,0,0,0,3,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,8.1,3.40828402366864,2.28571428571429,0.4,486,0.25,88,7.56047793231507,4.69837730275766,4.26396884514393,3.00332255836608,1.95252974511572,1.4491352930731,0.919957417967263,0.192450089729875,6.88675134594813,3.76474287801998,3.06538414090221,1.74401693585629,0.951353091832341,0.607122401681973,0.391191771351521,0.0641500299099584,1.44868840498374,1.40419377863857,1.49826682714042,0.829344623904195,0.654083482883126,0.604819519219341,0.788675134594813,0,0.166666666666667,0,0.551566846126417,0,0.0962250448649376,0,0,0,0,0.0833333333333333,0.131445855765802,0,0,0,0.0277777777777778,0.0438152852552674,0,0,4,2,3,0,1,0,555.079478981934,596.97312156543,739.286192115479,596.158743898438,301.668085554688,10,10,13,11,6,0.0025469253071901,-0.000535479083005981,-0.000221720866341072,-2.36417335271782e-05,-0.00125949306908891,0,0,15.304898,26.935102
"91",121719,15.9949171565956,-0.294076727023591,0.164367382046983,4.84643414666822,9.85226119952549,2.249,150.104465068,0,0,2.45,0,4,0,12,25,0,0,0.8225,0.67650625,43.8949,0,3,0,1,0,0,1,0,2,0,0.113720800991942,64,134,16,21.7766091675541,1.97969174250492,2.51523185458449,2.51523185458449,0,4.58496250072116,160.320696856828,17.07,0.666666666666667,0.4,0.944940787421155,2,4.99609906593363,2.0800838230519,0.5,5.11154483397018,1,3.53277552900144,2.55577241698509,0,0,0,0,2,1,2,0,0,2,0,2,0,0,1,0,0,0,0,0,1,0,7.63888888888889,2.025,0.816326530612245,0.7,566.01,0.28,91,8.2236146391316,5.031710636091,5.43258886377899,4.73485633384292,3.29061191371743,2.50990038498364,1.3249090263857,0.547409508396029,7.18426917240276,4.25200120159451,4.4591176365293,3.68110875057721,2.38509277212151,1.57012098622908,0.757358281553999,0.274739704630444,3.84365709264105,4.88172365176475,6.75916510009255,2.97456877105635,3.36664624407775,3.70317622165314,1.60102465014351,0.166666666666667,0.769062272881717,0.15137471507731,1.331314098701,0.166666666666667,0.596464611151588,0.142258898432212,0,0.117851130197758,0.387076975472826,0.718989962648688,1.22373562702077,0,0.117851130197758,0.377961158827728,0.627961158827728,0.835445879150406,0,1,1,1,2,2,2,1,708.983968789063,865.631564125,1200.05384175781,941.945276464844,342.641569523438,11.7744690355409,12.3320919771326,18.6641839542651,16.9962759313977,7.66418395426513,0.120228676372004,-0.0344002964943805,-0.0167636578112169,-0.00609078588666586,-0.00264868752957435,0,1,16.262898,27.737102
"92",10282,15.9949171429393,-0.388146665626459,0.0761474190322294,5.53968092046196,9.54856905095516,2.515,154.135765196,0,1,2.45,0,2,3,11,29,0,0,0.988299999999999,0.976736889999998,46.9509,0,1,0,1,0,0,0,0,1,0,0.13124792921536,52,150,14,21.2339896867315,1.93036269879378,2.51790616216866,2.51790616216866,0,4.4594316186373,175.313614258428,20.23,1,0.5,0.721124785153704,2.88884551680244,4.83966275376077,0,1.65096362444731,6.83080311045136,0,3.14734519026494,0,0,0,0,0,3,0,2,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,9.09090909090909,3.6,2.21453287197232,0.8,731.01,0.206896551724138,95,8.43072142031815,5.10906090528062,4.80337967567759,3.35415971130319,2.67920505383732,1.4627488875463,1.0437367965653,0.196418550329597,7.67082823463156,4.46337624377836,3.95015850478854,2.62226103567868,1.79122328429391,1.01864834808717,0.684651791111237,0.12353371098611,1.8384737358603,2.72335366649064,2.77096586501459,1.35173871127447,1.5796930979464,1.48787473280215,0.993793491811616,0,0.232307808352892,0,0.759606538635606,0,0.17121918193427,0,0,0,0,0.0680413817439772,0.175366473553874,0,0,0,0.0481125224324688,0.0974068743558433,0,0,1,1,3,3,2,0,657.640618630372,724.61137931543,937.352341849854,815.466680859375,480.175923441406,11.7744690355409,11.3320919771326,15.6641839542651,14.9962759313977,11.3283679085303,0.0825483818734895,-0.0337713113797585,-0.0125470212899711,0.0147473430164189,-0.00977474203185958,1,1,19.677726,30.404274
