Sample,5281167,17868,6654,18818,14896,31253,7460,5363388,8908,7462,2758,5281553,7461,11463,6549,6427110,5368821,17100,29025,6918391,6431015,6429302,5281517,442353,5281516
20,0,4877936.761,1960397.764,893406.9853,188277.5049,3912862.483,45925.12704,463533.8588,0,774221.7447,1127839.269,121767.365,452575.666,298778.8427,43442.30612,78418.46044,20798.21982,19290.73579,6500.751793,727956.3635,13322.20524,17379.40203,5678.219521,19356.94188,58455.87629
21,130749.6313,6907312.853,2381375.608,1465717.498,252592.1437,5753238.702,32570.42299,1732134.644,158861.0648,396585.2452,1781832.028,178574.5801,266270.6774,246723.7227,612390.4168,9570771.493,24826.95425,102682.4556,483492.7455,4381.092319,158950.6933,35642.36857,0,0,280275.0643
22,14595369.91,4020432.162,1641726.487,643911.1919,158701.0784,2974097.276,35600.4043,58481126.44,3885911.469,646373.1835,974563.309,67078.98875,396224.5212,277096.6187,0,397308.027,8329.173983,145226.7993,87593.35251,1537929.808,34643.55015,46821.36516,11966.35069,73293.03093,233676.3796
23,25733.60356,5522869.313,2033853.724,880113.3032,225584.9799,3992598.121,42820.21333,168209.9506,54401.4335,816018.7939,1234625.181,79997.92806,512517.7257,321848.8208,15014.699,83927.46161,16160.26688,26399.11779,33313.77186,0,11977.88578,0,3564.922199,0,247259.8091
24,55070.11179,1496713.678,800721.0911,298812.8195,87351.6414,1208663.096,7378.224052,416047.8777,22918.63752,100567.7727,377369.6144,34690.10861,72670.84368,65884.23631,123983.2764,1060226.169,6721.879617,11407.48982,43470.89451,0,11166.7879,0,0,0,154657.8772
25,382899.0281,4496450.521,1839015.228,988834.8717,195310.8064,3671022.612,16134.36093,2721115.19,114387.8971,230377.8656,994288.5058,106719.9783,152129.8565,150173.5401,48299.94289,866119.1326,14473.99998,70635.72428,71528.19788,2514.881783,9312.724435,0,0,0,144778.724
26,8683846.009,7226004.073,2611254.002,1216694.319,293267.2632,6566750.715,81321.11058,53891739.55,2739007.596,1398321.952,1395884.781,299189.1905,887559.3734,564002.26,1113634.088,14787450.81,35827.5116,154296.5659,32281.44698,2475044.042,24789.29602,66679.20237,46298.60176,53505.29579,1330063.469
27,2903170.19,3938358.255,1620905.635,886582.5262,211061.9351,3427540.72,18369.30673,26506926.25,788020.9727,233588.682,1081227.881,114799.3453,184745.6027,153636.8737,233636.9162,212562.4831,11697.71859,139851.68,69638.22861,5324.102851,8372.896263,0,0,0,164562.0255
28,1243467.029,4189977.418,1690038.245,719854.2354,189411.2933,3348175.86,29345.54903,7933228.179,429349.4725,560321.7136,671645.4381,144466.2758,358146.2138,266045.939,98052.81384,1048331.742,41821.86668,25229.35984,55552.69706,2555729.567,23475.31461,74284.38186,13240.97204,77983.86285,165160.4965
29,7950099.624,2851791.531,1226837.15,415589.3367,120528.2768,2055517.68,36591.47261,31652625.49,876289.7016,651780.5415,695473.988,58789.69592,401434.379,235722.884,0,601651.1083,10836.65991,39776.5025,43136.59194,0,12778.69916,0,4358.84287,0,684069.1399
30,1956019.321,0,306979.2474,44176.21996,44102.5395,308893.8737,6007.637004,9820098.023,203520.9358,24019.61413,149128.0704,708168.4415,65939.70095,0,336807.784,11498840.18,42583.25682,0,7665.187621,1954977.252,34749.08729,43304.07134,60085.91848,28814.89325,1818685.244
31,78368.48994,2126864.732,1134819.303,290629.2659,82544.70574,2487623.988,41841.57532,467531.4848,76939.661,644720.1613,544819.3471,60227.07911,422290.8422,275321.9321,109120.2087,0,23312.92684,22969.40214,90724.35597,734575.4172,25317.29621,29080.04717,0,51746.07729,63710.58739
32,523640.7887,3207925.752,1258294.318,629078.4101,141565.7813,2930760.684,26369.82601,5485431.169,244893.4595,363813.8841,887266.1221,77201.04525,231313.0734,178775.1916,27626.87846,5228699.633,12949.04429,12651.69368,45999.75483,1781694.375,35546.69153,58754.99503,19171.38754,88412.59025,644833.788
33,154939.9262,3687005.07,1462263.276,465922.0731,143868.3451,3434206.499,68410.81874,1049763.668,29425.33724,1076483.634,805772.3463,61634.78353,693241.1042,375943.2869,0,97352.89161,10025.00773,33849.8834,30195.52966,1793.206158,12709.08013,0,1976.346477,0,96957.07402
34,163851.7972,2229044.947,992810.9064,451049.2663,105212.2224,1840751.58,9555.413863,634422.803,96692.78362,186219.9217,548893.3233,33886.95843,129483.8088,106933.8582,21476.44394,452039.1589,4784.391336,26517.10061,49470.69465,1114711.255,24234.18926,42366.30152,8892.02733,88214.84769,241969.8237
35,57539.76433,1997300.601,836348.561,280691.2188,91475.83328,1702733.926,21281.12252,513050.8572,24495.6824,380135.0165,401894.2923,53160.29111,247051.4792,157347.2935,0,249803.9139,5181.399398,9604.306146,30025.74412,0,10838.68137,0,3414.183174,0,95678.91949
36,1063921.881,1189077.726,778144.518,254620.1445,85414.3043,976674.3175,4924.536227,15098831.31,319187.607,51237.68841,215862.9999,30214.37168,44753.09241,42777.42088,62326.97003,516835.8649,4720.576225,16621.45146,38751.77916,14117.46247,0,0,0,0,75529.06584
37,181876.5022,1201328.609,867136.8525,270448.8696,68567.72209,992900.8172,3382.223199,1999734.655,86937.65937,42803.69751,239158.42,29379.40476,33035.18983,47011.96231,15654.37904,1367727.33,4859.37522,11504.48715,56495.8188,767027.77,10594.22229,19143.04729,6697.122293,13817.8027,107849.2332
38,1426337.002,2057561.451,912720.7199,400252.7245,87119.30255,1765897.565,9870.661575,12716242.61,210159.1453,184282.1893,489737.8901,66099.6413,113215.3024,96606.00421,23758.2183,67717.50177,7454.453878,12857.10915,35002.62498,9830.601368,7365.173894,0,11144.64827,0,0
39,271065.0084,5398001.409,2101047.034,1216305.468,252871.8956,4424721.757,21276.14733,4206656.173,176124.8187,328673.7003,1529162.357,162660.3444,240498.1368,219452.0798,186432.3753,1706834.875,12580.04488,42402.70747,30400.04048,1671812.836,21507.40395,40832.30672,10439.87119,23504.82544,632754.0078
40,190650.2791,2719330.558,1684222.525,482475.1752,143838.467,2320612.868,25036.53185,2317256.225,174948.4304,470349.629,797212.9123,86352.16234,306144.4864,222161.1099,90077.07379,0,35871.04073,48073.09312,16353.45432,18438.2743,22033.39546,0,0,0,61267.8681
41,0,0,377377.864,0,14556.69868,201162.9592,0,437192.2764,58833.63719,6384.792562,29722.24584,0,15804.93696,13940.92902,0,127606.0771,0,0,42215.96854,0,18333.52828,0,0,0,86318.7786
42,253990.2977,1913008.124,777020.8342,437541.9293,80859.81595,1703813.606,9295.573627,2157461.871,136105.6851,101548.1215,403433.5876,52061.32864,74815.24699,81909.21016,19445.11694,4724148.508,9749.228048,22646.24228,71006.98929,5983.763217,8496.349426,0,0,0,261663.6329
43,1317792.715,6333765.723,2307631.117,1281240.14,235493.101,4846912.647,30417.54279,12884955.85,232832.7908,444773.8881,1654226.679,142516.6148,284569.735,245943.5492,57383.36479,95186.82188,22223.14903,60725.41354,74084.31218,3338.045976,8416.134494,0,0,0,42864.23833
44,383738.1096,8685683.611,3223260.776,1329260.598,320159.2806,7081815.236,137542.5169,2250681.16,113967.7136,2390041.16,2236600.009,280530.7067,1481760.552,860051.7516,0,1722995.796,31940.94878,23311.47293,92143.55395,14534.45371,11449.37639,0,93033.83005,0,395067.6133
45,1255349.977,2474086.987,1096681.395,506294.0304,135904.9142,2219922.1,14480.02354,10323931.15,261536.7602,278810.4299,438178.9149,60744.79311,198270.4805,139096.039,55279.72583,524630.4571,10557.33075,15613.71832,46953.37068,0,5457.652891,0,4717.389639,0,113516.0255
46,206093.0803,2099054.146,1200248.328,423030.7318,275915.3523,2336057.442,17875.26256,1342687.165,98123.24068,179029.8315,733931.5944,67449.58257,274242.0984,122544.0685,155297.2699,368290.6342,17635.87877,12450.14547,72228.82024,0,10312.77285,0,0,0,125920.357
47,10110936.58,3712664.872,2801748.488,605898.7143,154659.954,4038316.328,29500.98619,47901510.91,1317376.213,542138.8692,869480.7238,367481.1078,332404.4242,516283.4882,53398.48478,95511.53644,43273.3855,41092.17376,49897.13205,1543305.628,30081.61995,49877.39826,22202.47046,87976.16565,465283.0713
48,910159.9998,1313080.156,723290.6425,220157.9394,62848.2427,1532659.421,12462.60803,6442300.631,161520.1286,200285.6859,270160.4158,33230.51537,133256.978,95786.96991,159701.3822,94131.62633,5134.642938,13993.29534,31913.10689,430569.5858,13349.83902,17269.63761,5661.182802,18516.1736,13938.21855
49,4451207.618,2735223.573,1408574.109,550210.2556,191531.9546,2361026.309,20605.66563,5636468.838,184911.8617,280083.9295,706263.4892,79707.86368,267433.5025,168891.3289,306949.1717,135876.8437,17316.07942,36417.36276,34705.0962,2198536.598,21087.66042,54696.52076,7784.817129,46774.65557,25776.73042
50,8618623.073,4184260.772,2240860.214,618285.6932,171678.7594,4274367.679,93240.57037,27865454.65,919671.2787,1566691.018,969427.6244,157847.288,974917.2905,573017.9712,233056.4772,2578543.504,34085.98449,223097.0023,32616.304,17181.62981,15016.34806,0,0,0,200909.9257
