Sample,5281167,6654,6616,31253,5363388,26049,6427110,91749831,289151,5281515,5281517,5281516,6443227
32,1010260.171,594944.7955,42173.71657,259943.1819,1338937.903,420444.7342,0.985476839,3411.341458,93246.65507,26225.92877,120544.8278,1697955.48,129719.9088
33,254642.2434,93306.65647,0.985476839,0.985476839,49761.97738,76605.26828,382748.5852,21450.17549,45448.60069,257241.039,36792.12095,1311153.676,67668.61417
34,2324912.809,271806.1555,19974.88514,69935.40157,1856475.519,116443.9762,188317.034,30193.18047,35372.47623,0.985476839,0.985476839,597561.7838,190936.3291
35,764408.1003,255257.7467,40043.73495,73409.15787,1015457.85,50341.22289,0.985476839,168095.564,23046.00114,89961.27115,0.985476839,13516.95282,0.985476839
36,925072.6672,593832.3549,27644.75202,237468.0278,196010.4675,496629.3345,314235.4963,176296.874,51836.94771,17183.42915,41038.06306,994594.1794,115219.22
37,112476.2187,178187.3375,14355.83637,64512.85362,282726.8491,139373.1446,141631.4023,1390.996685,56334.3207,14734.10345,14553.58038,756739.0829,252254.4542
38,725775.0734,916048.9811,155665.781,297124.7853,501339.1496,578824.6968,1859554.935,0.985476839,70083.70753,0.985476839,82941.34809,5231250.584,899879.8142
39,425773.6127,216018.6952,10206.2973,54686.69557,356333.3937,119654.0846,406286.7855,0.985476839,40478.18453,0.985476839,104724.081,5348684.798,566661.0485
40,713060.5769,458989.7858,34034.77198,159139.3136,208926.0516,275029.8476,387592.0572,152600.8739,32729.55508,170950.3692,22546.35667,841533.2579,0.985476839
41,1491777.172,289022.4935,16653.21664,67874.7303,1971123.94,229431.3423,828692.2387,1014527.544,70834.20966,56346.47825,9131.736952,1744657.484,2104089.127
42,152101.2167,295821.8013,15212.8802,100807.986,639067.537,265673.001,2865781.191,742043.6209,70693.361,237619.9429,53977.60966,2075333.078,478439.521
43,529895.8656,305383.7336,23074.77483,103212.768,401891.3917,240483.774,313345.9681,897.4426739,84231.38278,0.985476839,16180.7025,1891396.259,280595.1268
44,880728.0807,316065.2121,33822.51353,97868.02987,513358.9197,231543.8036,779258.4638,270430.203,69095.40953,44957.34739,28283.66594,1564379.082,101757.7906
45,199018.0609,152212.1166,15377.45808,33307.45667,742855.6729,102192.0196,113916.7081,439441.4483,24453.70748,89056.83865,58512.69165,1107674.249,100931.0777
46,362492.3794,198927.4273,14042.70671,49110.11962,524970.2078,95333.60335,108343.6441,68927.70976,22555.42058,0.985476839,11513.08762,1010612.992,95475.79758
47,1204422.624,351230.0789,27929.85565,104210.8721,1335840.031,258119.4425,292955.7398,0.985476839,54540.732,88329.00581,123493.4248,1001386.168,0.985476839
48,173251.8944,697158.9724,26040.39695,225768.2898,307042.9046,526717.3656,370357.7542,770094.4419,65101.66539,34921.89745,20175.17127,808089.4671,88841.77148
49,148202.5097,136452.9446,21680.52457,66338.64983,169285.4563,114222.6083,297225.8234,1525.270417,69899.43028,102136.1823,19998.47499,565629.9684,209169.9178
50,122449.2564,281020.4191,17148.91006,83763.07404,205470.4371,167831.8888,327685.0136,1530.039329,69154.75521,20625.99028,0.985476839,665211.0932,152142.3324
51,433512.4673,701556.522,55876.57281,175813.758,504721.5097,322027.9127,423146.0795,419862.5653,60822.22602,50244.58094,0.985476839,559720.4627,334271.7853
52,145497.3945,319964.5868,18914.85531,63344.78562,1016534.034,226796.9987,499937.1291,146890.2118,74292.82089,82453.56285,0.985476839,21740.90175,0.985476839
53,162825.9438,403908.4024,36945.26087,133963.4048,127919.792,276114.2828,224639.6814,56191.7691,85424.30491,0.985476839,145868.8222,164067.4566,127364.2864
54,111020.5958,207557.2782,14565.02763,49348.05153,329243.4979,124221.3812,159236.0712,66252.51073,89317.65981,21133.85828,977632.1395,1940651.919,523488.0612
55,327217.8044,588454.7974,37327.37434,222871.7157,742611.4022,360787.5575,689265.3452,1411404.656,120029.091,118193.785,0.985476839,350090.238,0.985476839
56,152975.4532,240028.6733,13302.29155,73644.73783,137369.8746,139990.6517,325100.8876,0.985476839,30548.10383,0.985476839,8768.648664,54745.43509,170596.3712
57,359751.2383,322294.534,13652.85428,61823.37389,541592.8429,137932.9544,310980.7318,157517.7268,41398.80491,178523.7862,0.985476839,553642.901,0.985476839
58,1188056.504,295437.1904,20510.65124,83324.1617,178053.711,171669.9435,0.985476839,3311.477615,52423.47469,20638.89091,0.985476839,405871.5518,0.985476839
59,64990.2734,306724.728,20778.42345,92160.92749,112527.309,175237.0599,125746.1769,853677.2517,83743.77516,223761.0136,25770.92065,863838.9772,60406.38372
60,345900.107,696029.3251,69459.54568,190204.2923,345338.5424,398567.2949,571407.4716,15443.79535,51896.06587,138259.2639,34194.12786,2058870.041,179439.6941
61,320542.2725,778421.2008,70993.73391,244194.7701,380993.0065,464392.0169,703127.8085,118657.7711,59132.89088,182311.1188,0.985476839,802920.0829,255962.3415
62,176175.9272,348534.7934,36959.01587,92788.6593,365445.4581,254451.894,2150761.308,71023.8082,96227.41175,920061.4885,96227.36032,4335231.008,203210.5803
63,133969.2513,273526.8775,17339.06426,74307.88386,684514.5135,140895.5812,6052357.975,72244.0807,88080.43104,60313.11107,74164.10174,2677558.697,319222.3074
64,507404.3474,373797.9491,34847.3647,117892.0357,1100266.613,218726.6794,157567.2802,212833.2462,95063.63412,169274.361,11896.25661,854254.8624,0.985476839
65,305647.1138,602804.931,44909.44099,266536.8426,694420.5861,387420.602,401226.8464,2914.956253,99602.41739,45098.6338,55225.40439,3583350.495,405485.214
