PlantID,Species,Year,Region,Population,5281167,6654,240,18818,14896,9862,5363388,8908,440917,244,998,6054,3314,1549778,2345,,,,,,,,,,,,,,,,,,,,,,,,
10DGo058,Godoratissima,2010,lowland,Doettingen,36.73555556,49.52313148,1488.42670038,78.41777778,20.21555556,2037.48877832,702.67606515,2.00882082,166.94987693,177.96846672,2024.69830810,376.80803760,167.22804937,17.27815104,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo059,Godoratissima,2010,lowland,Doettingen,4.95111111,98.22811080,995.09189747,74.79111111,29.72888889,1336.27455502,60.44825450,6.78058955,150.60183144,59.44986734,1424.35481077,230.90706671,101.40107428,10.59992096,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo060,Godoratissima,2010,lowland,Doettingen,72.89777778,156.63819362,1460.22034905,106.74888889,43.61777778,936.35167289,1839.49544666,9.31683536,303.45656926,730.60167095,1666.44265494,1042.03262226,134.90635105,5.42412280,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo061,Godoratissima,2010,lowland,Doettingen,6.69215686,55.34483533,752.85531153,169.48235294,17.41960784,783.58206824,1092.13632707,4.63315760,134.36054981,122.97317493,1651.26071963,437.85336316,165.22496948,7.02787956,51.10437509,,,,,,,,,,,,,,,,,,,,,,,,
10DGo062,Godoratissima,2010,lowland,Doettingen,12.59111111,251.96033735,2068.51314691,133.07555556,43.28666667,1177.76340229,326.68807702,8.95103466,374.07483270,199.24960126,2136.78839250,716.34530173,151.46778365,4.47375936,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo063,Godoratissima,2010,lowland,Doettingen,3.51333333,153.39117099,1530.88421340,108.21111111,23.56222222,473.97846410,52.62401203,2.37261540,200.37013318,150.72878221,3400.91721437,682.68765677,123.75582275,2.16831926,3.42894835,,,,,,,,,,,,,,,,,,,,,,,,
10DGo064,Godoratissima,2010,lowland,Doettingen,26.10666667,236.02566091,1627.22556696,130.07333333,29.15333333,1518.69815711,358.15515276,7.10047420,355.40352192,112.43123906,2144.44923029,208.52949915,44.52954325,12.99993110,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo065,Godoratissima,2010,lowland,Doettingen,14.76222222,112.57129311,1129.03582230,107.12888889,21.40888889,848.05139246,366.09540175,3.32166283,322.92668028,82.24533343,1422.68707509,235.88105491,92.83065801,5.88707045,18.97875529,,,,,,,,,,,,,,,,,,,,,,,,
10DGo066,Godoratissima,2010,lowland,Doettingen,56.84444444,58.14940916,1457.20161337,127.10888889,37.84888889,985.88761330,917.31006841,4.72525688,211.80080451,265.61032162,2546.70762174,784.14268287,125.01647445,7.42242582,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,
10DGo067,Godoratissima,2010,lowland,Doettingen,37.37204301,133.80121595,883.15300284,103.45591398,21.33118280,613.99657266,432.48784259,4.90606519,184.87344942,89.55743258,1094.45279418,78.69568268,53.77739994,5.07036253,17.47180169,,,,,,,,,,,,,,,,,,,,,,,,
