SAMPLEID,17868,6654,6616,18818,14896,31253,7460,7462,7463,440917,5368821,5320250,7461,11230,6549,6432254,11463,5366264,5464156,2537,121719,6427788,6428574,64685,17100,10282,6987,76319594,6429302,5281515,5317319,5281520,5373727,442393,240,10869,244,998,14090,7150,6054,243,7711,4133,31244,61151,7651,2345,7169,250096,8858,5281167,5363388,31260,10430
26,49.64,15.27,29.47,552.42,222.48,62.28,600.54,233.83,117.72,129.66,8.2,80.44,56.72,10.74,8.7,0,20.59,0,0,102,10.36,0,0,16.63,104.66,119.96,21.57,0,0,390.39,0,28.24,0,0,26.54,0,0,0,0,2.02,7.89,0,0,16.14,0,0,0,0,0,0,0,95.79,684.32,0,7.89
27,248.48,429.73,227.16,2737.26,2159.04,229.75,1559.8,674.42,401.59,502.48,41.28,473.39,234.58,59.46,21.16,0,86.22,0,0,417.67,59.2,0,0,65.86,312.53,794.94,49.7,0,0,1857.41,0,226.05,43.98,0,77.08,0,0,0,0,3.73,0,0,0,32.88,0,0,0,0,0,0,18.88,215.96,840.93,0,54.89
28,52.57,145.15,12.26,862.84,591.24,101.1,41.75,11.51,10.81,94.16,8.74,68.58,22.96,12.64,0,26.35,6.08,0,0,8.95,0,0,5.67,15.09,20.49,0,0,1,0,21.22,5.14,0.89,0,0,26.59,0,0,0,0,13.3,0,0,0,6.54,0,0,0,0,5.23,0,0,513.68,1188.71,3.58,0
29,19.74,50.91,4.77,449.08,265.52,50.32,24.04,7.28,5.74,29.38,0,21.73,11,9.48,0,33.71,0,0,0,0,4.58,28.71,0,8.67,29.31,0,0,0,0,15.75,9.94,0,2.73,0,54.42,0,0,0,0,0,29.6,17.64,0,11.04,0,0,0,0,5,0,0,368.42,793.81,0,23.81
30,55.16,186.33,14.55,872.91,681.97,59.43,40.03,12.06,80.89,13.82,4.12,0,25.38,9.6,3.62,12.24,6.49,0,0,5.79,0,6.25,1.69,1.59,5.99,0,0,0,0,4.05,0.54,0,0,0,32.02,0,0,0,0,0,0,0,0,1.19,0,0,0,0,2.04,0,0,296.09,663.33,7.3,0.59
31,23.65,46.63,4.8,578.29,288.25,50.23,24.01,8.71,0,32.77,1.42,23.41,14.28,18.42,3.6,0,0,0,0,7.12,4.17,9.71,1.71,1.98,28.92,0,0,0,0,3.06,0,0,0,0,30.17,0,0,0,0,0,0,0,0,2.58,0,0.15,0,0,2.9,0,0,135.46,434.6,0,0
32,9.5,14.77,2.23,254.58,110.29,51.02,20.27,3.29,0,34.82,4.07,95.68,7.43,0,0,19.03,0,0,0,2.99,0,15.94,4.01,1.2,34.99,0,0,0,0,30.77,6.56,1.37,3.81,0,21.5,0,0,0,0,0,0,0,0,6.07,0,0,0,0,2.22,0,0,181.8,445.66,0,0
33,80.34,115.35,8.46,1110.87,610.06,108.69,42.38,18.66,0,88.37,5.17,89.11,31.53,0,0,4.75,9.55,0,0,5.68,0,5.04,0,5.02,25.28,0,0,0,0,12.09,2.53,0.38,0.55,0,31.65,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,72.98,388.53,0,0
34,14.22,9.4,0.48,453.42,94.39,32.29,14.88,4.71,0,20.43,10.33,18.25,8.91,15.34,0,11.1,2.57,0,0,13.83,0,0.46,0,2.72,13.47,0,0,0,0,1.41,0,0,0,0,33.4,0,0,0,0,0,0,0,0,2.1,0,0,0,0,3.15,0,0,192.85,258.13,0,3.9
35,17.87,17.29,1.78,263.39,97.44,37.07,17.51,20.19,0,17.59,1.59,59.75,33.13,4.39,0,4.9,9.89,0,0,5.13,0,5.65,1,0.56,26.55,0,0,1.34,0,14.39,9.47,0,0,0,39.27,0,0,0,0,0,4.89,0,0,4.51,0,0,0,0,7.82,0,0,46.78,173.57,0,8.29
36,33.23,32.54,2.9,514.9,194.55,90.58,25.44,11.52,0,45.31,2.25,79.21,18.09,12.79,0,6.66,0,0,0,3.29,0,9.27,0.95,2.19,38.45,0,0,0,0,22.32,3.64,1.25,0,0,21.69,0,0,0,0,0,4.36,0,0,3.34,0,0,0,0,4.02,0,0,70.68,201.91,0,0
37,31.97,41.76,1.94,548.65,266.18,21.33,0,13.7,0,18.24,0.76,28.65,22.05,0,0,3.73,6.78,0,0,1.79,0,3.02,0.73,0.55,3.49,0,0,0,0,1.33,0,0,0,0,17.39,0,0,0,0,0,1.2,0,0,0,0,0,0,0,4.79,0,0,67.77,52.84,0,0
