Sample,5281167,31289,6654,6616,18818,14896,31253,440917,6549,17100,9862,6427110,240,798,8908,4133,76319594,442359,5281515,5281520,5373727,5281516,441005
41,842.0748317,21.57973916,0,0,0,0.557150477,0,2.106822896,27.76313429,9.904902497,0,12.05852015,8.864339059,68.69621393,215.5183247,0.638135401,1.905600106,0,17.02648686,11.72337878,0.699873271,2.286380113,3.373847529
42,486.9218159,23.55525237,1.780382861,0,0,0,0,1.631816907,35.37707549,28.29959974,0,28.12683292,8.327366082,34.64826839,230.4237636,3.612796836,3.795247039,4.522397191,15.9854155,10.07088361,1.492178606,1.400655617,2.780206415
43,461.6851814,40.94219651,0,0,0,0,0,6.607466389,41.13033475,21.24781466,5.878959347,64.49567804,6.532761987,43.78638418,482.0472816,5.536123209,4.296435178,7.42303345,18.08670305,9.915193057,0.872832043,2.614578316,3.697385039
44,694.4965206,27.39096536,0,1.074306396,0,1.393797898,0,3.617524223,38.82374884,18.51877683,1.837133048,17.37498172,17.98706119,115.067938,214.0676314,0,3.869954924,7.200043591,31.57908364,23.2521419,1.015116102,1.450856363,6.516487626
45,277.539503,0,3.711318529,1.338787676,0,0,0,5.729060044,0,0,0,31.81042893,0,0,173.0188926,0,0,0,0,0,0,0,0
46,0,6.583164255,0,0,0,0,0,1.635801939,0,0.500175733,0,0.451103185,0,0,206.5839143,0.336518553,0,0,0,0.24761273,0,0,0
47,1042.168671,28.11418733,0,0.919808385,0,0,0,4.491257603,0,0,0,7.290065914,0,0,704.5399085,0,0,0,0,0,0,0,0
48,57.07351385,5.071974815,2.194403629,0.741204556,0.049404348,0.735165928,0.627617144,1.920534578,0.707874384,0.269695791,0.206777507,4.886538342,0,0,50.65359237,0.020265497,0,0.12103597,0.229793107,0,0,0.154213908,0
49,313.7064166,3.656306594,2.726149029,0.617568391,0,1.331894227,0.621162741,5.591292813,0,0.401543268,0,0.224741083,0,0,166.7265045,0,0,0,0.276618141,0,0,0,0
50,630.55025,14.87264998,0,0,0,0,0,0,4.140433137,27.1225637,0,0.422491743,0,0.676055025,105.6918891,0,0,0,0.68224684,0,0,0,0
51,1063.804462,25.71681979,0,0,0,0,0,3.232306129,0,41.25458432,0,1.275903459,0,1.115180678,144.5342601,0,0,0,1.124872631,0,0,0.518420431,0
52,37.65401431,7.097166547,5.385320375,2.918755062,0,0.902180514,0.204994531,2.839728711,3.775433918,0.681766658,0,21.11081787,0,0,55.56979921,0.100063147,0,0,1.172174172,0.218721445,0,0.441277945,0
53,223.578672,9.577525288,3.470228847,2.310500036,0,1.171180527,0,3.348391764,0.622588024,0.581855733,0,6.657910303,0,0,172.335557,0,0,0,1.09975084,0.218972405,0,0,0
54,154.4210668,5.158542748,2.285060193,0.975729172,0,0.615836223,0,1.541895173,0.716892631,0.416011662,0.3216842,4.436989489,0,0.238511561,64.9772752,0.246507519,0,0,0.254428637,0.082762153,0,0.126201816,0
55,626.2651644,14.06965868,2.331783128,0.320127676,0,0.786727326,0,1.459282929,0.481207152,1.426038741,0.55737631,2.778544848,0,0.17140761,577.8869045,0,0,0,0.384424413,0.235703987,0,0,0
56,269.2503546,10.47194829,2.187986625,0.400538966,0,0.890751127,0,1.44993403,0.771163358,0.736299225,0,5.746419499,0,0.592153999,317.0016875,0,0,0,0,0.106558918,0,0,0
57,603.8702433,10.15041315,2.655898521,0.499409173,0,0.458271469,0,2.69916969,5.017221193,15.66907275,0,4.09562958,0,0.467597108,47.90527791,0,0,0,0,0.235946682,0,0.14092464,0
58,1223.733763,12.96720188,0,0,0.04206009,0,0.260261635,3.219888534,0.96841637,2.108119196,0,2.397450848,0,0,264.0228387,0,0,1.251114937,1.134453309,0.494103532,0.218110484,0,0
59,430.0739963,29.30841938,4.45041902,1.80620687,0,1.408636228,0,4.518283723,1.263349589,0,0,7.556947286,0,1.518748865,568.0720287,0,0,4.037793928,0,0,0,0.418657252,0
60,942.8135241,0,6.704027995,0.848416648,0,2.03314906,1.329864596,17.34456345,0,5.32707126,0,3.283447457,0,0.473260897,1487.795101,0,0,0,1.492181781,0.800888426,0,0,0
61,92.14880312,1.824682431,1.045174828,0.1714428,0,0.252494348,0,0.610784245,0.136081827,0,0,0.611497333,0,0,28.92438384,0,0,0,0.135991866,0.0679453,0,0,0
62,75.87412654,11.68219675,0,0,0,0,0.875927928,0,2.434492824,2.373896907,0,0.596126902,0,0,19.32499383,0.189207688,0,0,0,0,0,0,0
63,147.591466,0,1.413157131,0.204692995,0,0.343768823,0.564310599,2.535894627,0,0.245545648,0,0,0,0,28.7514197,0.153760982,0,0,0.120032903,0,0,0,0
64,112.9486144,3.12087154,0,0,0,0,0,0,0.347854227,0.275216615,0,0.364422618,0,1.066024534,141.4208985,0,0,0,0,0,0,0,0
65,37.13752031,2.220569878,1.304455535,0.417461543,0,0.41881627,0.393561022,1.622189138,0.474800208,0,0.117772863,2.039569578,0,0.167184631,20.03376495,0.108664334,0.145743813,0,0.133558977,0.086080081,0,0,0
66,743.3512744,9.680861975,0,0,0,0,0,0.739594989,1.126157892,5.142303513,0,0.157854827,0,0,84.68435515,0,0,0,0,0.265683026,0,0,0
67,725.8666165,10.8680794,0,0,0,0.350147316,0,1.004897939,0.745407649,1.573786323,0,0.86793326,0,0,173.6351015,0.488116482,0,0,0,0.266704022,0,0,0
68,789.9588992,9.038980139,0,0,0,0,0,1.716570391,0.990765271,2.563192904,0,0,0,0.383083437,57.86692583,0,0,0,0,0,0,0,0
69,538.9663653,5.160448154,8.267063278,0,0,0,0,0.777122616,0.701224803,2.381835201,0,0.635370275,0,0.502758982,66.88204138,0,0,0,0.310291807,0.153160627,0,0,0
70,269.7811726,9.584319248,3.566638279,0,0,0,0,8.334674616,0,0,0,0.420276298,0,0,123.1870578,0,0,0,0,0.231062629,0,0,0
71,1058.163797,21.62300688,0,0,0,0,0,3.828655036,0,2.63149026,0,0,0,0.667244785,118.1919119,0,0,0,0,0.444747578,0,0,0
72,669.0125112,20.22076965,0,0,0,0,0,1.089421365,1.181503414,0,0,3.24481144,0,0,333.4454489,0,0,0,0,0,0,0,0
73,457.6468207,13.02748785,0,1.744550263,0,0,0,0,1.472712247,2.441836842,0,1.134325936,0,0.535995185,87.45888917,0.138906664,0,0,0.210852038,0.095187516,0,0,0
74,94.62816777,26.20462745,0,0,0,0,0,4.227548693,13.70340434,36.07556431,0,1.567790635,0,0.661378892,62.13629237,0.54728837,0,0.273790146,1.284396036,0,0,0,0
75,846.9430912,27.60692858,0.289874717,0,0,0,2.064253373,4.057673379,14.56300576,39.61391762,0,2.014628513,2.902480536,0.895504465,85.96608577,1.500546918,0,0,0.671507776,0.219635724,0,0,0
76,1040.424581,48.37889411,4.460136818,2.319707865,0,0.981666635,0,5.435746088,12.69789859,0.436040329,0,18.80290911,0,4.664512822,308.5106576,0,0,1.010714111,1.902412214,1.288458985,0,0,0
77,0,0,1.877779705,0.589177889,0,0.5596473,0,1.890926385,0.309946939,0,0,2.803029781,0,0.358999974,1.278255091,0,0,0,0.340201246,0.060267514,0,0,0
78,0,1.822055114,1.116013295,0.119625451,0,0.32263343,0.201624842,0.578628083,0.219280176,0,0,0.714739374,0,0.12774969,17.87122394,0,0,0,0,0.073000198,0,0,0
79,0,0,0,0,0,0.557214936,0,0,0,0.590540888,0,0.556647459,0,0.302214425,215.93391,0,0.411865301,0,0.78897888,0.47280037,0,0,0
80,113.3379861,1.008667703,1.468959925,0,0,0.453326679,0.189363445,1.874252696,0,0,0,0.065165729,0,0,71.90729631,0,0,0,0,0,0,0,0
81,0,5.940934202,3.778952379,2.583561846,0.159655288,0,0,2.203904395,0.948357854,0,0,3.499575294,0,0,0,0,0,0,0,0,0,0,0
82,127.9272809,11.58592303,0,0,0,0,0,0,0,0.482913203,0,0.729829611,0,1.048491831,54.25365846,0,0,0,0,0,0,0,0
83,79.41180381,10.54061854,2.738931199,0.540895728,0,0.910491655,0,0.50150449,0,0,0,0.894850287,0,0.7141866,36.42606219,0,0,0,0,0,0,0,0
84,237.0569593,3.201648799,3.475760924,0.629045998,0,1.053571705,0.624547745,3.808360001,0,0,0,0.135757456,1.364327665,0,173.1904001,0,0,0,0.279367567,0,0,0,0
85,1455.806103,18.54803641,0,0,0,0,0,1.630196845,0,3.9013773,0,0,0,0,147.8310348,0,0,0,1.176784778,0.474993102,0,0,0
86,63.99294608,6.790893758,2.747556302,1.72167522,0.06469136,1.148425142,0,0.914439846,4.117032082,0.87784935,0,7.466527141,0,0,105.4460968,0.415806166,0,0.233950679,1.322048914,0.653832759,0,0,0
87,485.2972858,9.325156814,1.615170911,0.119335203,0,0.280747478,0,0.482041263,0.449694422,0,0,0.682753536,0,0.377569111,397.6409263,0.111089033,0,0,0,0,0,0,0
88,0,25.99562442,2.390384859,0.514508741,0.253768721,0.871628874,0,0,4.801197157,0,0,33.49476216,0,0,0,5.475246829,0,0,0.907906385,0.228186025,0,1.131199774,0
89,284.6120523,9.697602935,4.063611581,0.873239412,0,1.703873452,0,9.34655222,0,0,0,1.4738912,0,0,326.1874454,0.785127562,0,0,1.190349279,0.608385574,0,0,0
90,329.4304053,11.84980515,1.766481976,0.904654693,0,0.733900055,0,2.240567815,2.493709797,1.041284081,2.042797958,2.469673926,0,0.859941147,85.83685068,0,0,0.887466303,0.499446884,0.096552203,0,0,0
91,0,18.70802975,6.945268626,6.065563365,1.130355949,1.807438254,0,7.901540774,15.96665782,8.687050035,0,79.78406567,0,1.340434977,31.05064481,2.089287455,1.740850594,0,5.360634737,3.520921318,0,0.982155792,0.955803938
